0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,label
56646.389861528936,26906567.019106176,159573.59002233724,37081.460539696534,30685418.094282616,121035.31092444454,19558.826088710302,24319221.299094018,167826.76619219172,29765.79466390155,24291157.156871136,158061.21049910728,41323.38567026318,30306066.752403766,206474.76551720177,17292.561578813536,24387395.88266575,115457.19918049617,67904.83440198282,32352579.99215676,178365.41681217912,25956.97792193236,30348184.505013973,221272.98722011465,38783.88884723624,23269006.868496574,162216.12325755603,14462.708984048371,25085269.56882159,166658.673202659,51399.78456447158,25839235.318231855,133414.1244770818,27180.174721730727,28348173.08553609,185501.17141756057,26493.42492571583,27571760.218399815,139683.35186040186,25028.45859922933,21877266.999182925,155198.20452758757,30517.44147390046,31545438.8348782,157756.42862692734,51382.29153736666,28952137.306625985,156674.64616719785,38803.93604040316,29414738.800353453,211817.6411308986,65468.4310087692,27351664.29240623,162319.9212181623,21321.059067530223,24113572.319247913,121863.56927970715,42995.37242979839,32454436.016709317,213993.77959568548,53260.506072399534,23213993.956666626,120681.41827091837,45742.01554186992,24233697.51490523,172766.71029411137,68948.5807082526,29273075.46224167,157049.90250186378,49507.11867595569,31057598.77093043,165945.0215851718,32795.40368309684,25322649.210829303,146201.17464252122,39853.016901825795,24790770.174752735,155023.28683312723,41827.88441241434,31281628.335375175,188137.3281870887,45799.41997042857,21807885.542071264,95490.15389803285,36125.508510011794,22405974.12441475,112444.95391964838,30860.537852193935,29931344.084247474,155139.4577742646,22056.599334240844,26640588.021227054,161030.32424571842,25538.12259174078,26404316.884620525,105834.59759030736,FIRE
48852.44967475433,23728812.924534507,98325.26451856783,41055.00917988838,33183507.394298796,182273.39154153192,49008.40542600603,30799269.854389895,136416.60828713217,40231.55703887147,26253476.150233515,99820.61575508234,37551.49248194993,26848882.81995099,171453.32930012848,40874.73549697574,27779749.892401423,116982.6776172031,28731.792046356783,23229632.56431395,168353.14282930494,21385.232021404256,26685803.330303468,141991.72051977977,44296.28236947018,32819884.48326329,155303.03798821734,16025.496040525833,28241656.132646486,180345.23727374172,82950.67070368511,27649403.952453237,181098.32494043885,49620.96374424215,32875955.438606746,198743.0949899127,60189.97244017064,31975388.67855497,177532.3551393565,25669.1707368182,23785945.23551863,143366.713003632,40292.86676216101,22968131.248554796,138524.10875565393,26152.19400799827,23684324.02016676,90634.16164718967,52870.17149113129,28770231.662710134,198822.71489579626,61600.264173638236,26167792.682375036,169179.02770571076,41175.46146815008,24410543.559742708,132779.47116400523,38710.153762311005,28407258.417382583,145221.43403119687,20937.831987162528,27295997.026570216,159187.7543542599,37509.42273321668,24440400.609491743,123719.85318209688,65516.09116245085,27247780.510859095,156586.48086338316,22781.854584813856,24462133.60567542,113791.95527577323,28366.899645484624,28064244.63785962,90204.78783741413,50059.88948859749,33068745.505511813,211449.82184735785,35870.454533887816,29947398.448503572,141656.1985304731,35289.72033563756,27633270.642687615,154600.73379439977,68400.48620787062,32373818.033672974,196818.80987661905,24419.61175486559,23529723.343869783,159396.71861976178,33638.541430668614,24533796.48274063,136742.95546630616,25037.621199437544,23495776.47153157,116990.00597292295,FIRE
53413.412720039385,30252239.782637566,185669.6897730906,37147.93875774849,25883782.83551887,147857.1412265632,85821.39309963747,28079728.61862025,127949.92757398656,42676.35396178659,23296442.408571698,106740.78181520975,53706.59810457481,21740872.30522853,107661.77194289948,36702.6833716299,22342985.954144105,119078.27251064472,60249.90485854326,30966089.364764646,185741.35968850003,22718.50041822763,26412097.07649264,184635.26564903144,30536.962317432466,29048372.332480278,188857.1881752678,28491.962931794184,32587215.84441929,199304.5306043549,62788.24715830687,22692104.47979109,139611.20448801515,35676.23076077194,31282167.045011446,185783.6468875307,33063.52409572794,32099529.437712878,174385.866884966,49286.3121107112,22244344.315195695,100817.7649694242,45549.39460889532,25550057.28856281,156361.058742778,25737.05793848125,22956407.085188903,147817.33686808776,50067.231770204606,31105299.685640663,170621.70250581455,40304.510993026415,28410683.12222262,166565.9778982692,53253.09949972612,32449062.966468606,237489.98521830956,22601.495818507014,32043467.19829209,167513.61162135456,34002.26007342788,25335532.510463443,125023.54907415873,61129.382532165815,32027671.063320234,206856.01411418547,40285.01077431518,24060740.549823985,148124.30175412478,28302.503776736972,26145373.93084891,176518.64535618405,28743.669849228878,29435393.373891365,149233.02647161,45638.032041244485,24842846.650802705,144966.80560976625,24616.83596118537,23438794.69050522,110059.4390742842,70642.09100751749,30921374.880949035,152138.07890451857,58226.21331225317,23899305.38727026,133273.55827366447,36584.143702097754,33552199.103670456,165600.48246467923,45721.351319968184,27466033.154773004,142814.5997497472,34904.67383207969,30317834.974961814,151528.97473754297,FIRE
56228.05765890107,25949997.858115267,121308.31593741802,35727.584641879075,22679722.49744658,107808.23880607574,32168.083947101633,24039788.44889679,137177.6964719327,68722.14025000374,29336809.89989148,177371.37983580053,29072.43782233922,30198880.457815126,200246.0397479601,27273.298418035447,24730913.277965207,87343.34862912369,58901.02456473041,30657356.636084806,218995.2933261368,30269.864621912086,29125525.810254835,137207.28712699033,59952.63331191656,32446441.755313184,180319.359076655,38364.4873082889,26876622.164145518,182004.89693020677,32986.05537301273,24506064.603040215,169447.11773071554,30527.29282720441,23793197.49429673,129815.7543578477,49832.895697897904,25129267.608430345,129446.70172450214,22963.166448327716,23977733.558877997,94135.74300965446,22257.143062434585,32878844.177437685,143802.3327343396,35592.690874920554,23077621.73173353,118157.85088515078,31234.005045465492,25983693.289223958,136815.6320250039,70706.61517306129,30305192.54413654,151534.54275201427,43085.71767922745,23556538.932637647,125560.53723156499,21301.71456327422,24260429.66459603,126088.59112843103,33795.50001260985,23476331.965279177,145969.20957808415,52983.4278285644,30781652.348262668,171586.97829732037,55762.184203409335,23884512.575347472,134129.1763369931,57331.80507499291,28026897.24723322,130441.27431212191,69708.32534280604,23564928.476868585,158943.63632193403,36929.723778651,32102215.613948274,201262.2680027763,25122.839598210507,22212509.432562903,148349.31082981708,43532.3922894923,28068920.943967283,166192.48034853957,24258.896455080052,23961357.9630847,150302.64605740237,70820.30725715648,28833183.854067866,155899.0287212035,35245.49845070904,28786814.343448997,179652.58218585356,52697.575852714384,32551455.929914698,185852.18349576314,FIRE
20755.483145204198,29854134.43771007,170592.8898894279,42441.66024504293,29355993.368620865,154889.59267598522,14435.936925583126,21654168.58792527,120097.72359439476,25672.6879647574,26315930.72708126,140981.1386791756,39446.68185556753,27321896.283162206,188393.11014152778,34189.13129201979,24253568.975203477,114134.34066954156,63107.44337687613,24838747.241032273,142253.0464109042,63247.9013771017,32869376.422071774,184639.95839250024,34213.74785587243,30272199.035210125,139451.58282818715,51205.370424287554,31670912.08589454,134606.63123940423,31369.50168881043,25749370.3630175,127976.66633485067,38338.720620334156,25944850.76702109,152014.11035681065,45289.96802984661,31563200.286887765,120581.90703264906,48830.6201739822,31466955.00967819,154666.1871829086,69309.20423723837,31181474.482162684,154288.0157403626,40965.18797245133,24627248.12219291,132183.1613562243,48359.068029897564,24337301.74562562,141558.92913676254,53595.58094481861,32271369.50026277,240724.66084529125,33505.78150291378,21913776.76970485,141096.69632641907,33216.391136972234,23789777.841033522,124272.46834323154,45952.724649315365,29530495.467315078,171364.92116157865,40700.046288415164,30701197.647663638,168319.42846065314,49156.24119064249,25430300.90535051,141509.07323872126,39776.28136722323,26732390.085076414,153420.93852543176,38018.27701327983,30226966.375705972,235016.31705428107,45300.75566447875,25870999.451801002,156193.2305698749,48016.61430962635,27277886.121709883,154293.3216368286,55289.12787924875,24794387.071226247,163621.86785713947,34471.67238102849,32734637.329802074,130361.90359192685,33297.10037351389,24798977.2777907,163100.51628993728,40375.124997609266,27986075.487303942,163581.81301829612,51617.82039501497,31092286.28132303,158077.81920603046,FIRE
32495.105432978362,32032627.49504968,198674.41788476624,44105.97370191239,25690394.257136166,164544.0150407081,56428.16357749734,25777379.631781213,134539.101068459,78046.40593468476,29089787.232863583,170396.5326008303,39292.81384049642,25113481.380697343,124339.17483925667,24060.267077351982,23730751.739297044,129561.63149139355,22021.965109023135,29247961.59157127,203255.39737074467,27266.021839573914,31823735.34216715,180773.14488449332,47260.048733708194,22370729.86114187,131596.02841344656,46394.47722556608,24954406.342630345,100334.57005658952,54930.91666610502,28709772.721181687,138903.6831085377,36924.34237048649,29436987.669299517,166500.2823169555,41568.015873362,23023519.8957812,144516.37044170176,51810.64697759229,32281258.722406875,138291.7022130204,32681.776392177373,28713523.340333004,145526.328887347,31245.585991506712,30968362.35149046,185949.16864629096,20825.9082719353,28404729.054241333,154243.89770136672,55654.72862394873,31642531.885903172,196562.58357527785,56860.301414451074,28145125.93085382,177215.58076759917,47014.05591329144,31909783.628382176,124790.7635465193,42572.616916834,23939744.794980146,135817.77605765467,27457.76669499432,31146433.042470895,140345.00146748582,48272.15104386803,27896403.549480017,157918.82112490118,19757.807914049823,23755538.91599945,155040.21179022704,47264.02649375431,30649149.85576766,178114.20967429053,40298.23801264923,25920864.23676113,164407.76813333956,47490.41402553362,29749042.67267499,127524.30017265168,32754.96422827781,23697299.371243015,169393.74802794415,65595.96602680259,31867763.621275257,177217.44197374108,53723.293052976354,24236798.785669174,144169.48846412287,47684.63850141206,27957590.420716114,110769.97192900366,46781.63305119914,22825887.228380334,124441.47013687322,FIRE
44377.00703200724,24794640.793878026,108693.42506500984,52950.213869283674,30354825.38284126,217488.33604515664,32284.97887645558,29496532.354019497,172227.34239080932,57909.65749270271,27668356.507395912,144272.40280217043,22778.42673555897,30957723.64871691,134432.43031399767,41383.94425263186,22565471.707306206,153475.53999146202,56419.47610192357,24232114.07820055,162892.1699817313,23839.5488767927,23791131.345667798,135943.96600877933,49130.146569275814,32896371.570368458,161837.22350286398,43286.91211664535,25935341.38906878,152400.15673235763,68465.82400400139,31065546.835160606,208765.6691805114,28744.415969427802,28883870.136365276,116246.4295590805,66377.46939152302,27914961.664033312,148611.01691596152,35020.64150589821,33132383.741825167,196239.34095371308,32763.871995421552,28941755.814276528,207353.74105839778,52409.429578099094,27620659.556042522,110287.23429914957,78405.79960743383,32845585.210865002,175378.93022865412,68940.70347658145,27841195.068600424,183456.92163947131,23544.861955960107,25534760.876409754,163506.8976276143,19528.20410892857,27648952.651055347,158644.3605327307,22560.114284772957,23686995.77551787,116830.2193760872,26578.209367286297,29763550.825296853,226907.2434340905,26749.58516035416,21921361.987068757,115693.39660654025,38221.63710012044,23236782.35054345,116676.02458154227,27570.92189761959,28501767.02870194,142639.19164394628,42277.966872773126,32076017.547123052,173110.3802496754,52779.130281366684,24424863.043262884,170319.93494287043,33816.091177839444,25296854.45314544,102999.80736240953,37886.578525827885,24506988.262493484,121559.61653337452,34341.1565277503,27191434.75451081,157229.02819597058,37490.224283741154,29189904.016038753,194409.00946618323,40273.14121726672,30323196.191000506,161694.09349138135,FIRE
39910.42191166312,26494636.550031185,173679.12065071927,33821.02145167473,28087078.575759042,189692.14775142062,37938.188193092064,27787559.036038686,146614.18169150915,61028.119078620155,27693063.42881177,139132.2550208123,60189.93576753841,32644399.75618164,198704.27842745447,42897.58843444003,30164091.860479914,139921.1253239854,46676.15550518428,31288880.308246367,144510.46836963162,41472.604213400795,28481027.294758685,165414.30396839132,30573.078654553185,26230387.997789036,160353.17235876585,36568.54142356227,30725559.613931235,129655.01293221486,30013.06844557795,27053714.8380094,180672.29582675555,36314.59698965425,33125916.45521432,221342.29912588364,40667.55591696397,27047664.041307066,196432.39991868305,63104.13662073323,30648048.60512436,156518.9946774944,31612.324611187603,27378227.68865551,163262.95456211118,48180.527546292724,26962682.673723415,175972.92719618866,51436.92915406842,28420280.998873252,151566.6481340543,32764.783374082283,23059171.5395148,167492.4955624669,52823.075387391866,31134778.834751457,183932.20962709628,32708.208326687873,27362922.203810353,167957.60603262045,51937.276041892634,30121598.443969287,138042.89636150506,40928.99860462714,32470944.023819037,217672.2489717491,25922.03829598768,25257594.77295323,110361.2672124866,30682.108768439422,26031143.33187484,181153.032081499,30421.21652147157,22937562.132698618,140924.97078369145,27162.18689727332,27400263.9975108,164251.73863981952,37155.60106200216,26034190.186062057,138624.58534298374,29541.37725954403,28806107.33401116,172221.26510937535,35975.5523027462,32237750.228901792,209829.53996464383,36596.70704804286,25953469.351299077,167815.1260779548,33976.94190775876,28617522.24880452,151133.77733928082,41156.22184729372,32912042.847956397,251346.32403553656,FIRE
53436.40153086709,22249659.651335098,117694.99521799035,55656.615723008195,29527668.902736016,206171.0396199058,36515.13755933288,22044179.024165705,169049.24723902653,61364.21398127946,29433460.313203458,169775.40512602698,33063.86866490865,31858585.653431237,222622.4408312635,17580.918271946062,23655990.683375325,128679.02252133166,28473.61625860389,23095456.71619882,142161.53602187417,16176.188842011949,25334606.113579918,174366.973084164,36152.58498329874,30431760.306334488,177735.5196305562,34839.125759602524,31386081.075073294,183713.33084163629,23852.3848638799,24856928.227992542,177302.5639907287,44464.31354345313,29547201.812453624,194369.90678510972,46166.23654459683,24019929.86724939,150164.0427484929,19082.31205389662,28667218.434846133,148336.64940177178,55951.00178098035,22834034.184436344,179860.4357206324,44276.67661615795,33078757.516945917,196786.20218532757,31583.91513498622,32662853.265783824,171364.78119565078,29312.295869626538,27180625.692468513,175961.00700799772,26144.762485203708,22294764.93930185,123946.85125874665,25212.106136444436,24633623.772363294,141736.70601605484,38996.52973144176,25292669.101416435,144977.5867862272,37722.187487065865,29343341.691881306,180230.8849705756,34074.60872094329,30090104.56495544,170551.83153901904,34036.62788315092,22205702.285414845,116374.30269162694,48901.147320734985,27589242.74782087,148405.4249688557,48707.680919799124,24809296.866330184,160443.2129447632,25065.055143647918,26659688.63682496,202607.04276750798,39460.160848965475,31773761.19747813,147339.07571064626,25967.37882576111,23223561.391276523,126137.92060889346,40866.19798750024,26347454.61425779,139738.3694656965,28047.76472546341,24620390.032643467,163552.8810954109,16122.82058602622,27938913.69463885,190356.49681905643,FIRE
57518.776943854464,32055540.273515314,145094.31509579037,35427.83104902967,25183958.99682804,160259.78460880386,30472.44129971207,26770949.985133626,149762.7263440276,40096.287714175734,27274026.129426703,207889.14821152214,44544.49170329382,29850491.61846213,144478.8437949586,44674.36017832161,30227626.520810965,198465.25957732747,29184.34253383948,27346408.653459933,182069.3667468687,21885.258424219137,24298231.086879015,121526.61187730083,34775.33253479085,28312224.828321356,169502.0852809775,32535.0433356635,25632052.034820408,131654.4999880453,42694.27110098515,28540249.862954583,146909.8461047011,28019.4333654885,25645021.240359917,134368.36030043065,59367.294204134,29509938.41986011,200928.90657576188,59176.33438772941,28133022.394586526,134769.77728528625,26004.036303134693,33185338.160658613,190704.56930292287,25977.507276489952,29071604.896970592,157714.3020202654,39672.50662665656,30191416.45560103,184462.21886618974,39789.595514372326,26347412.641559064,147110.25217852925,49871.57942220375,26254661.76937996,136931.5430278537,30853.566367085186,29391522.762090497,173434.5558438535,41340.460659184704,24369318.17808773,131083.43856488512,24908.81829538929,25083939.229942918,140741.8132538254,19648.532560387182,23765861.86304308,174775.23803894714,51552.448076625915,30658407.43788168,176391.80581644055,70901.23898956245,32044070.11553376,208211.56078581105,52150.73104670908,25724223.972714555,173626.69893365895,32840.2233401109,24403575.153225437,119944.83494583887,72998.44674996335,32203611.823657442,191187.58021659293,30816.377384953772,25875607.180913053,176991.50528134438,19366.80390726461,22719111.53245782,151276.69593925105,57014.675773942625,26376880.69575253,148605.44772758026,38862.07264252824,33786467.00385745,215933.20703191726,FIRE
29522.665742581547,22758698.384576768,107610.94602997212,43023.30870700652,27462332.048434235,123375.07202371687,32334.583818020095,25006028.73477276,128509.68148353307,24392.481929166297,22463241.03038202,178204.89312655418,54396.20473866235,27297155.98118871,178999.17705101476,24091.78236399105,22674799.74970444,155607.0214376704,64737.315765536485,31513909.40386822,135897.06065913066,61984.915785166646,29048078.815069146,143880.63324593139,39390.38665145316,23236587.595476847,150769.11478191093,41446.831932720386,22278752.155705843,118463.77785616825,30735.931076795576,26341220.413145892,140904.47437317323,32080.822222542894,22841066.767355196,123960.62582037736,38111.83887511345,26809784.632180102,159780.0855260189,51505.95120775612,31845758.537943266,146932.0900956821,22486.03945242121,26484211.07543998,131897.82688550913,19066.294241176623,31483172.86778501,166839.46923565058,31736.386278656893,26784184.768313516,140586.02586109706,52970.780467921264,31027584.686789352,142357.96645791567,45519.548642298534,31809354.995992128,157752.13785691527,41404.156271846754,23060744.756676633,119910.89872770013,30451.287224646032,22311456.183792654,162009.17918924507,49123.84854848927,24394894.121644843,90515.06015454365,32751.966976951866,23733810.824793506,108801.085836335,65113.78785748982,30090559.61281288,182393.97742392172,58809.816535591606,27692789.147786625,181431.81691177672,43655.60939762876,23670995.41852046,128788.10664029334,52185.50195244265,28693689.758233897,183716.74120627978,36665.96943573231,26347747.42868538,135314.0391772176,50121.260235829825,22856860.625705406,93326.81707543661,67233.05741235797,32350134.43589282,228672.69906902983,58351.02176354678,29468231.175683238,161955.1222360114,30174.787780605704,27821950.50944505,166335.51064968263,FIRE
30331.70368367534,26962250.7770961,154259.7234099637,28909.44648210828,30493597.79629047,170348.78254610972,54172.11955561705,24548619.21601647,132358.9701809733,22132.149811147665,25000017.11577774,123599.97505988575,26761.18364741981,31511257.299936805,223840.05967623464,35392.010341128596,26993909.218253266,137637.33582521652,36223.472894726845,26910960.436331894,150653.99607836243,40480.686553751264,26737306.35602002,169887.3034480533,45953.3737157823,31770279.239944275,164187.89912850334,53807.29102802746,29696211.971282624,153505.09641425972,34908.04936981567,30450081.345540684,198758.88590749181,37724.885157231955,22899298.896819986,163050.77556902444,29766.03210691228,24763644.906642735,134163.76192019053,23917.136458582536,21797579.240283713,138971.44576065923,51283.14491168995,27606367.84717837,143830.3999485519,39736.63103532473,23691503.192137845,131068.12800555362,38229.73442265289,27631770.08558359,108031.42525974265,38817.04447349448,31891931.5917844,217366.3109721652,25314.710284058634,27984891.84851321,168678.53805599612,49430.67154875826,26758297.752398808,171436.356949138,41823.31949633867,29471227.726099532,223178.61423606842,35505.27278535533,26075946.59389477,153973.03128015326,24911.834978527557,24015856.790786825,111811.86797387736,57671.070936068674,26911157.827025853,166078.71198442823,32971.41078156755,22146038.715939276,151347.12986778587,15994.774415430436,29328558.42663535,145572.58271193225,25879.1597758373,26835777.867775436,154060.3683048603,28022.38174978517,25881313.29516666,131150.734498654,74615.83477180898,26794092.94235047,152642.61924028475,54515.82009367536,29181022.929212045,174413.85461851844,50743.534311579446,29727513.1557897,170412.6558610942,35494.60040947548,25522306.50876411,117249.55038261382,FIRE
55232.33527667753,28253200.565593075,146501.5241722126,35519.17287684863,24129064.66729355,205503.98134332465,41179.63575589073,24335935.147271052,155375.46086242676,51103.945339364436,29555741.568096828,213454.44930789608,81354.9508562553,31864906.99858701,154488.01703266866,21309.84615656672,30673249.980751485,167007.1083096692,31281.21990300477,28454431.507227387,159375.80897830823,31266.784745429486,23562055.279724877,125079.21645287183,53759.50909097621,32185883.75680875,134040.65460063197,29170.520852994912,25684275.74560231,117080.77497714256,14312.684662304166,22996873.567178957,113185.39804556308,42782.78272876558,32398798.496771954,222803.94550736144,39133.91262843371,28133847.462719347,145098.66962395218,63800.319258657386,25162882.329369504,165346.5594697902,41820.11854100822,24329094.93906572,116759.55579360713,48631.28450126733,30721393.957084082,191019.4670927033,36235.49641777392,33166228.3736039,153040.9268610057,30004.235420684297,23167563.032885402,117472.41442745469,39048.03680322499,29937554.499371454,224047.0486578481,43847.076073299286,32156836.387700565,187050.22686959713,39924.92659973102,32063972.635311496,151921.27127318602,21604.71163928226,30452846.96820817,185984.72335670097,50835.24462548991,32869128.73566544,177396.50462695395,65977.93695444288,30757332.60344856,204594.0980665977,36836.463817337506,26102592.438266415,164540.18073162818,29616.77157796227,24851919.857811846,201483.20903149957,29888.270786888417,27110835.8947022,192257.93509468227,44449.05332337417,29133862.250665538,170020.98135759236,67141.9467504964,24486765.415259384,93773.56327504484,24544.525359762752,22348664.336150825,104266.19867641467,61392.216169825326,28661610.707339566,118577.02007137766,51400.26909189897,23978765.25067896,101581.23672211975,FIRE
65496.171577289526,31464499.93370218,176682.80125261293,41571.398863816656,23554539.764827028,133761.54748206466,30938.003760987398,33158573.52288082,185026.4676237466,24492.64027777686,27792474.200425915,119131.35143086103,51886.79417498966,26568777.185695723,163672.38456125156,39582.54526988721,23085330.905223973,147862.28608547442,22397.772836090917,30560980.292124346,131883.2576595054,27603.883363705718,24368639.336926755,151823.79845579754,21875.67002388106,24784271.6088382,153358.41173798015,27233.964825678355,24860293.0599632,118931.15401152024,33083.34905203014,33676128.3713365,227264.19319461987,31295.56422557972,25274905.809012465,171070.19230882716,54389.93636230683,30747785.74226865,157046.98684119762,50849.10070362543,27796091.705222346,184897.21347118827,33605.10866345717,22957709.139695123,158427.82694585095,60535.97079901784,32826236.360153336,187653.0628216389,49536.592085180615,23606270.41469973,121772.60357340523,31400.27504181895,25144893.865491588,138838.7967479937,35670.93015085695,24994269.508159865,164784.20314025896,28877.25851844769,25267777.677115697,175326.2136098769,27433.41106503775,27029601.19732779,167374.79743315003,45086.96162570469,25747105.122888617,143944.7627233357,55278.983019846535,28033169.75871437,150502.53682426224,34374.59743296963,25058185.522174347,179728.21468953302,38825.69936683227,28192302.318726055,128407.42400692136,78260.65560012,26526897.900288783,186733.20596602312,33890.77265700696,29354069.609247953,194533.31114608725,48242.16859345686,31778627.81576255,141651.45444359534,30988.506936356072,26313760.197076544,176666.86975937325,21505.523358581744,31966794.671389956,166419.37521276379,44630.18595606044,30682307.4728657,249804.23279830752,49970.595223600656,32464927.529813338,190735.5440059617,FIRE
20234.751603840694,27454549.7071844,192995.35854420657,38488.66718577416,31082917.22493825,181468.28467548333,36989.35808304505,25960352.966194313,154623.6724232646,29550.93569292308,22483909.74156536,152659.70588200982,30226.67139627565,30187038.132476844,186554.08817232648,48275.06031824079,33330858.86806958,201006.10628978844,32172.984850383305,25002876.29147454,141893.49772312213,47801.18030022844,31101833.89522291,185183.40735689388,63609.921639117296,25636352.574804597,134081.78472929835,65131.750063102205,26985764.0417869,201514.15635916838,30267.56815286611,22374177.330924906,82510.39738670374,19833.882338576586,23401060.806705233,119792.82916109402,46224.34096719789,32653144.34383917,192206.84195745154,42228.305239036345,27391193.5710326,183194.2198030518,58717.81141420256,31458300.093350753,158429.48056740875,63716.290016926054,30342467.915664975,211367.99117747185,25063.39631664593,28274287.124854703,162980.57409920584,66806.03435365719,32586143.831713457,186603.80112149974,38963.47401563828,23644074.560451154,112685.9978068915,45999.141033557826,30631734.33671182,152012.74178626735,37645.694512392576,28829583.132974096,158731.48830353134,37433.372488988265,23010219.0363944,147574.46419858906,33974.47567157547,25654428.283524524,148614.93053533815,52369.31459609635,29364351.837331343,202953.2741630557,41501.12408052055,26171348.107524812,171164.12863805328,23706.257229479186,30320406.768195864,146973.4532384399,56488.470252282095,27446835.1764056,154099.37254337993,72624.98091661948,32540308.046693504,234007.028605157,37578.1030652127,28855684.792577796,143761.60699245974,54273.19853074429,28423751.68689656,133941.28892304064,47236.588410180186,24587544.49375492,141418.59155973388,22663.49695600158,28943459.332164705,158626.9708304806,FIRE
35222.269797941255,21754303.534664452,149560.21690637828,46468.79579560087,31982494.349565048,217020.43172480664,31054.74168579504,24198969.32438523,155825.21059831718,30263.317263892033,22095025.707564346,122214.4792819177,54477.24493725597,32071470.219670486,230885.35272659807,40175.05971730769,23636400.87230975,136349.60892151002,54061.465806776585,30939331.18115602,171448.1412462335,36685.60522250008,26474122.59097969,183881.92765901878,28849.775274565927,22350356.620893873,121158.10967560839,29956.766675825267,26188411.213059057,183491.81549187662,46670.7155257021,30889295.491470143,213381.77437217612,14385.827409646523,22386773.298051003,127751.88270080804,28219.699304973317,28547075.069480497,174713.41017123236,40795.97662210099,28770660.21791446,148656.26144265317,68110.45269652425,29649884.629917953,158875.03869812711,50528.96891956694,32446919.47694028,267812.0675344652,50916.61974778375,24983861.83980745,173744.11756336983,36533.7622817858,25331603.330784433,129509.91444201327,31737.07560956971,28599683.885715965,122727.58939316098,49814.60555427205,23446814.529186096,133853.6273117701,27844.70077242764,27570436.296927653,177866.81706704246,64549.069531843554,31317843.763644334,220981.38248294967,39940.73246243789,29729747.20616714,216106.0744904619,50083.08047346192,22932623.81334912,117962.47160940107,42946.92484071421,24380209.759101268,170413.99088606948,26619.713162358144,25186580.576291345,156429.20557434458,43478.52893932002,27815076.889981046,163522.87108143937,41907.99531856093,25815280.958778817,154753.80084921038,22614.15653014677,22799000.25780053,165735.7227365692,46326.17957416293,23179917.723752167,120743.28091402003,19441.11517440292,23020120.773846265,117484.08225546537,36120.446674294304,29563078.936313838,150634.59650854714,FIRE
41156.524587258995,30455135.66217552,162669.1537760984,35648.30921924042,23227852.216402866,137830.36661030343,42029.992710965664,30797783.40953788,155887.2327994897,61475.02257747436,28349873.828538656,153326.99680833722,32653.239235483663,23372287.951519083,99852.99325098665,62966.237742568315,32405418.10739766,136135.41100168184,46082.9117374958,22136023.229791936,129050.95381395714,30429.133152056653,25206958.334018387,154810.5651946612,45586.659572609926,25624735.047162503,128618.29486429437,26440.14211209648,28754777.227419328,153605.5050621084,44721.659670131274,28332917.983793568,194714.9073913166,35266.008927959796,31937795.996167757,200976.01458943952,21066.633690876457,22345399.115336824,119658.44473689131,52695.826878681364,28971334.82882648,196692.154338958,34872.72019783466,24636885.50703024,121565.16957730963,35120.413262774084,24506074.941104334,118441.34397602097,30893.80964689897,23541299.178841293,112259.28163835779,26528.909752815573,27677010.596221052,162269.54708132177,31268.35408628302,29884888.86862305,194205.98778108525,37280.435652067645,27974244.218961626,194986.846499806,46945.899751035635,31470235.28740962,124042.37873275409,42873.85145940712,32358777.900696237,223652.6219794379,31535.518965401323,28061180.3083972,175957.50797640285,25520.42872770925,31001065.09796996,174883.80553437778,53552.513940175224,30550031.224527787,192391.08106995383,42860.90337282856,29652097.025731687,187370.57910025868,38539.80687119406,26498654.88915856,188149.17068831399,47059.307604293244,26669905.84094452,174088.07172316767,21938.936577038097,26011232.94316442,160466.16983571238,37939.605001560194,24554775.014674716,140613.81424560503,25234.607068124293,26736955.40017912,260832.70691291115,41369.10756774947,31541368.363638714,187684.99733773223,FIRE
